model,target,layer,relative_depth,mean_ivr,median_ivr,ivr_p01,ivr_p05,ivr_p10,median_rms,energy_reference,inactive_energy_threshold,inactive,consistent_active,mixed_active,input_varying_active
bloom-560m,resid_post,15,0.6521739130434783,0.9432626962661743,0.9800260066986084,0.3461071848869324,0.7715255618095398,0.8648059964179993,0.5326181054115295,0.28368207812309265,0.0028368206694722176,0.0,0.00258636474609375,0.01325225830078125,0.984161376953125
bloom-560m,resid_post,16,0.6956521739130435,0.94048011302948,0.9796127676963806,0.3374696373939514,0.7532942891120911,0.857177197933197,0.5701777338981628,0.32510265707969666,0.0032510263845324516,0.0,0.00275421142578125,0.01605224609375,0.9811935424804688
bloom-560m,resid_post,17,0.7391304347826086,0.9372162818908691,0.9787924289703369,0.29913657903671265,0.7431854009628296,0.844847559928894,0.6126952767372131,0.3753954768180847,0.003753954777494073,0.0,0.00275421142578125,0.01775360107421875,0.9794921875
bloom-560m,resid_post,18,0.782608695652174,0.9334598779678345,0.9775851964950562,0.2633475065231323,0.7242039442062378,0.8375777006149292,0.6605470180511475,0.4363223910331726,0.004363223910331726,0.0,0.00286102294921875,0.01860809326171875,0.9785308837890625
bloom-560m,resid_post,19,0.8260869565217391,0.9303663372993469,0.9766315817832947,0.22063316404819489,0.7053968906402588,0.8324458003044128,0.7192575931549072,0.5173314809799194,0.005173314828425646,0.0,0.00301361083984375,0.0228424072265625,0.9741439819335938
bloom-560m,resid_post,20,0.8695652173913043,0.9221234917640686,0.9735751152038574,0.1168375089764595,0.6887161731719971,0.8332440257072449,0.796834409236908,0.6349450349807739,0.006349449977278709,0.0,0.00661468505859375,0.02593231201171875,0.9674530029296875
bloom-560m,resid_post,21,0.9130434782608695,0.9181655645370483,0.9720358848571777,0.035117149353027344,0.6950280666351318,0.8239193558692932,0.8707872033119202,0.7582703828811646,0.007582703605294228,0.0,0.01813507080078125,0.0149688720703125,0.9668960571289062
bloom-560m,resid_post,22,0.9565217391304348,0.9196701049804688,0.9706041216850281,0.026274042204022408,0.7244112491607666,0.8234540820121765,0.9272966980934143,0.859879195690155,0.008598791435360909,0.0,0.01921844482421875,0.01093292236328125,0.9698486328125
bloom-560m,resid_post,23,1.0,0.9218536019325256,0.9699532389640808,0.027198515832424164,0.7502161264419556,0.8256882429122925,0.9690642952919006,0.9390856623649597,0.009390856139361858,0.0,0.01891326904296875,0.008209228515625,0.9728775024414062
distilgpt2,resid_post,0,0.0,0.9164425730705261,0.9819530248641968,0.013078905642032623,0.5149289965629578,0.8018994331359863,0.8077918291091919,0.6525276899337769,0.006525276694446802,0.0,0.021240234375,0.02748616598546505,0.9512736201286316
distilgpt2,resid_post,1,0.2,0.9300770163536072,0.9816328883171082,0.03243190795183182,0.6462670564651489,0.8479881286621094,1.1341848373413086,1.2863754034042358,0.012863753363490105,0.0,0.013041178695857525,0.02121988870203495,0.9657389521598816
distilgpt2,resid_post,2,0.4,0.9359898567199707,0.9819695353507996,0.09728583693504333,0.6996119022369385,0.8654055595397949,1.4360376596450806,2.062204360961914,0.020622042939066887,0.0,0.010243733413517475,0.0189208984375,0.9708353877067566
distilgpt2,resid_post,3,0.6,0.9379361271858215,0.9833086133003235,0.06557600200176239,0.7356442809104919,0.8648289442062378,1.9291675090789795,3.721687078475952,0.03721686825156212,0.0,0.011098225601017475,0.01544189453125,0.9734598994255066
